,pdb_id,lig_id,Vina_Score
24783,5_4agq_5aba,1_0004,-5.9
24784,5_4agq_5aba,1_0005,-5.9
24785,5_4agq_5aba,1_0006,-5.7
24786,5_4agq_5aba,1_0007,-5.6
24787,5_4agq_5aba,1_0008,-5.5
24788,5_4agq_5aba,1_0009,-5.4
24789,5_4agq_5aba,1_0010,-5.4
24790,5_4agq_5aba,1_0011,-5.3
24791,5_4agq_5aba,1_0012,-5.0
24792,5_4agq_5aba,1_0013,-4.9
24793,5_4agq_5aba,1_0014,-4.9
24794,5_4agq_5aba,1_0015,-4.8
24795,5_4agq_5aba,1_0016,-4.8
24796,5_4agq_5aba,1_0017,-4.8
24797,5_4agq_5aba,1_0018,-4.8
24798,5_4agq_5aba,1_0019,-4.7
24799,5_5a7b_4agn,1_0000,-6.1
24800,5_5a7b_4agn,1_0001,-5.5
24801,5_5a7b_4agn,1_0002,-5.4
24802,5_5a7b_4agn,1_0003,-5.2
24803,5_5a7b_4agn,1_0004,-5.1
24804,5_5a7b_4agn,1_0005,-5.0
24805,5_5a7b_4agn,1_0006,-4.9
24806,5_5a7b_4agn,1_0007,-4.8
24807,5_5a7b_4agn,1_0008,-4.8
24808,5_5a7b_4agn,1_0009,-4.8
24809,5_5a7b_4agn,1_0010,-4.7
24810,5_5a7b_4agn,1_0011,-4.7
24811,5_5a7b_4agn,1_0012,-4.6
24812,5_5a7b_4agn,1_0013,-4.6
24813,5_5a7b_4agn,1_0014,-4.6
24814,5_5a7b_4agn,1_0015,-4.5
24815,5_5a7b_4agn,1_0016,-4.5
24816,5_5a7b_4agn,1_0017,-4.5
24817,5_5a7b_4agn,1_0018,-4.5
24818,5_5a7b_4agn,1_0019,-4.4
24819,5_5a7b_4agp,1_0000,-6.6
24820,5_5a7b_4agp,1_0001,-6.2
24821,5_5a7b_4agp,1_0002,-5.7
24822,5_5a7b_4agp,1_0003,-5.7
24823,5_5a7b_4agp,1_0004,-5.4
24824,5_5a7b_4agp,1_0005,-5.4
24825,5_5a7b_4agp,1_0006,-5.3
24826,5_5a7b_4agp,1_0007,-5.3
24827,5_5a7b_4agp,1_0008,-5.3
24828,5_5a7b_4agp,1_0009,-5.2
24829,5_5a7b_4agp,1_0010,-5.1
24830,5_5a7b_4agp,1_0011,-5.1
24831,5_5a7b_4agp,1_0012,-5.0
24832,5_5a7b_4agp,1_0013,-5.0
24833,5_5a7b_4agp,1_0014,-4.9
24834,5_5a7b_4agp,1_0015,-4.9
24835,5_5a7b_4agp,1_0016,-4.7
24836,5_5a7b_4agp,1_0017,-4.7
24837,5_5a7b_4agp,1_0018,-4.7
24838,5_5a7b_4agp,1_0019,-4.6
24839,5_5a7b_4agq,1_0000,-6.3
24840,5_5a7b_4agq,1_0001,-6.3
24841,5_5a7b_4agq,1_0002,-5.9
24842,5_5a7b_4agq,1_0003,-5.8
24843,5_5a7b_4agq,1_0004,-5.8
24844,5_5a7b_4agq,1_0005,-5.6
24845,5_5a7b_4agq,1_0006,-5.5
24846,5_5a7b_4agq,1_0007,-5.5
24847,5_5a7b_4agq,1_0008,-5.5
24848,5_5a7b_4agq,1_0009,-5.3
24849,5_5a7b_4agq,1_0010,-5.2
24850,5_5a7b_4agq,1_0011,-5.2
24851,5_5a7b_4agq,1_0012,-5.1
24852,5_5a7b_4agq,1_0013,-5.0
24853,5_5a7b_4agq,1_0014,-5.0
24854,5_5a7b_4agq,1_0015,-4.9
24855,5_5a7b_4agq,1_0016,-4.9
24856,5_5a7b_4agq,1_0017,-4.9
24857,5_5a7b_4agq,1_0018,-4.9
24858,5_5a7b_4agq,1_0019,-4.7
24859,5_5a7b_5a7b,1_0000,-6.4
24860,5_5a7b_5a7b,1_0001,-6.1
24861,5_5a7b_5a7b,1_0002,-5.8
24862,5_5a7b_5a7b,1_0003,-5.8
24863,5_5a7b_5a7b,1_0004,-5.7
24864,5_5a7b_5a7b,1_0005,-5.6
24865,5_5a7b_5a7b,1_0006,-5.5
24866,5_5a7b_5a7b,1_0007,-5.4
24867,5_5a7b_5a7b,1_0008,-5.4
24868,5_5a7b_5a7b,1_0009,-5.4
24869,5_5a7b_5a7b,1_0010,-5.2
24870,5_5a7b_5a7b,1_0011,-5.1
24871,5_5a7b_5a7b,1_0012,-5.1
24872,5_5a7b_5a7b,1_0013,-5.0
24873,5_5a7b_5a7b,1_0014,-5.0
24874,5_5a7b_5a7b,1_0015,-5.0
24875,5_5a7b_5a7b,1_0016,-5.0
24876,5_5a7b_5a7b,1_0017,-5.0
24877,5_5a7b_5a7b,1_0018,-4.9
24878,5_5a7b_5a7b,1_0019,-4.9
24879,5_5a7b_5aba,1_0000,-6.2
24880,5_5a7b_5aba,1_0001,-6.2
24881,5_5a7b_5aba,1_0002,-6.2
24882,5_5a7b_5aba,1_0003,-6.1
24883,5_5a7b_5aba,1_0004,-6.0
24884,5_5a7b_5aba,1_0005,-5.9
24885,5_5a7b_5aba,1_0006,-5.7
24886,5_5a7b_5aba,1_0007,-5.6
24887,5_5a7b_5aba,1_0008,-5.6
24888,5_5a7b_5aba,1_0009,-5.5
24889,5_5a7b_5aba,1_0010,-5.5
24890,5_5a7b_5aba,1_0011,-5.5
24891,5_5a7b_5aba,1_0012,-5.4
24892,5_5a7b_5aba,1_0013,-5.2
24893,5_5a7b_5aba,1_0014,-5.2
24894,5_5a7b_5aba,1_0015,-5.2
24895,5_5a7b_5aba,1_0016,-5.0
24896,5_5a7b_5aba,1_0017,-5.0
24897,5_5a7b_5aba,1_0018,-4.7
24898,5_5a7b_5aba,1_0019,-4.7
24899,5_5aba_4agn,1_0000,-5.1
24900,5_5aba_4agn,1_0001,-4.8
24901,5_5aba_4agn,1_0002,-4.7
24902,5_5aba_4agn,1_0003,-4.7
24903,5_5aba_4agn,1_0004,-4.7
24904,5_5aba_4agn,1_0005,-4.6
24905,5_5aba_4agn,1_0006,-4.5
24906,5_5aba_4agn,1_0007,-4.4
24907,5_5aba_4agn,1_0008,-4.4
24908,5_5aba_4agn,1_0009,-4.3
24909,5_5aba_4agn,1_0010,-4.2
24910,5_5aba_4agn,1_0011,-4.1
24911,5_5aba_4agn,1_0012,-4.0
24912,5_5aba_4agn,1_0013,-4.0
24913,5_5aba_4agn,1_0014,-4.0
24914,5_5aba_4agn,1_0015,-4.0
24915,5_5aba_4agn,1_0016,-3.9
24916,5_5aba_4agn,1_0017,-3.9
24917,5_5aba_4agn,1_0018,-3.8
24918,5_5aba_4agn,1_0019,-3.8
24919,5_5aba_4agp,1_0000,-5.9
24920,5_5aba_4agp,1_0001,-5.9
24921,5_5aba_4agp,1_0002,-5.8
24922,5_5aba_4agp,1_0003,-5.6
24923,5_5aba_4agp,1_0004,-5.6
24924,5_5aba_4agp,1_0005,-5.6
24925,5_5aba_4agp,1_0006,-5.5
24926,5_5aba_4agp,1_0007,-5.5
24927,5_5aba_4agp,1_0008,-5.5
24928,5_5aba_4agp,1_0009,-5.3
24929,5_5aba_4agp,1_0010,-5.3
24930,5_5aba_4agp,1_0011,-5.2
24931,5_5aba_4agp,1_0012,-5.2
24932,5_5aba_4agp,1_0013,-5.2
24933,5_5aba_4agp,1_0014,-5.1
24934,5_5aba_4agp,1_0015,-5.1
24935,5_5aba_4agp,1_0016,-5.1
24936,5_5aba_4agp,1_0017,-5.1
24937,5_5aba_4agp,1_0018,-5.0
24938,5_5aba_4agp,1_0019,-5.0
24939,5_5aba_4agq,1_0000,-5.7
24940,5_5aba_4agq,1_0001,-5.7
24941,5_5aba_4agq,1_0002,-5.6
24942,5_5aba_4agq,1_0003,-5.5
24943,5_5aba_4agq,1_0004,-5.4
24944,5_5aba_4agq,1_0005,-5.4
24945,5_5aba_4agq,1_0006,-5.4
24946,5_5aba_4agq,1_0007,-5.4
24947,5_5aba_4agq,1_0008,-5.3
24948,5_5aba_4agq,1_0009,-5.3
24949,5_5aba_4agq,1_0010,-5.3
24950,5_5aba_4agq,1_0011,-5.3
24951,5_5aba_4agq,1_0012,-5.2
24952,5_5aba_4agq,1_0013,-5.2
24953,5_5aba_4agq,1_0014,-5.1
24954,5_5aba_4agq,1_0015,-5.1
24955,5_5aba_4agq,1_0016,-5.0
24956,5_5aba_4agq,1_0017,-4.9
24957,5_5aba_4agq,1_0018,-4.9
24958,5_5aba_4agq,1_0019,-4.9
24959,5_5aba_5a7b,1_0000,-5.6
24960,5_5aba_5a7b,1_0001,-5.6
24961,5_5aba_5a7b,1_0002,-5.5
24962,5_5aba_5a7b,1_0003,-5.5
24963,5_5aba_5a7b,1_0004,-5.4
24964,5_5aba_5a7b,1_0005,-5.3
24965,5_5aba_5a7b,1_0006,-5.3
24966,5_5aba_5a7b,1_0007,-5.2
24967,5_5aba_5a7b,1_0008,-5.2
24968,5_5aba_5a7b,1_0009,-5.2
24969,5_5aba_5a7b,1_0010,-5.2
24970,5_5aba_5a7b,1_0011,-5.1
24971,5_5aba_5a7b,1_0012,-5.0
24972,5_5aba_5a7b,1_0013,-5.0
24973,5_5aba_5a7b,1_0014,-4.9
24974,5_5aba_5a7b,1_0015,-4.9
24975,5_5aba_5a7b,1_0016,-4.8
24976,5_5aba_5a7b,1_0017,-4.8
24977,5_5aba_5a7b,1_0018,-4.8
24978,5_5aba_5a7b,1_0019,-4.6
24979,5_5aba_5aba,1_0000,-6.0
24980,5_5aba_5aba,1_0001,-5.9
24981,5_5aba_5aba,1_0002,-5.6
24982,5_5aba_5aba,1_0003,-5.3
24983,5_5aba_5aba,1_0004,-5.3
24984,5_5aba_5aba,1_0005,-5.1
24985,5_5aba_5aba,1_0006,-5.0
24986,5_5aba_5aba,1_0007,-4.9
24987,5_5aba_5aba,1_0008,-4.9
24988,5_5aba_5aba,1_0009,-4.9
24989,5_5aba_5aba,1_0010,-4.9
24990,5_5aba_5aba,1_0011,-4.8
24991,5_5aba_5aba,1_0012,-4.8
24992,5_5aba_5aba,1_0013,-4.8
24993,5_5aba_5aba,1_0014,-4.7
24994,5_5aba_5aba,1_0015,-4.6
24995,5_5aba_5aba,1_0016,-4.6
24996,5_5aba_5aba,1_0017,-4.6
24997,5_5aba_5aba,1_0018,-4.4
24998,5_5aba_5aba,1_0019,-4.4
24999,6_2c3i_2c3i,1_0000,-9.6
25000,6_2c3i_2c3i,1_0001,-9.2
25001,6_2c3i_2c3i,1_0002,-9.2
25002,6_2c3i_2c3i,1_0003,-9.2
25003,6_2c3i_2c3i,1_0004,-9.1
25004,6_2c3i_2c3i,1_0005,-9.0
25005,6_2c3i_2c3i,1_0006,-8.7
25006,6_2c3i_2c3i,1_0007,-8.5
25007,6_2c3i_2c3i,1_0008,-8.5
25008,6_2c3i_2c3i,1_0009,-8.4
25009,6_2c3i_2c3i,1_0010,-8.0
25010,6_2c3i_2c3i,1_0011,-7.9
25011,6_2c3i_2c3i,1_0012,-7.9
25012,6_2c3i_2c3i,1_0013,-7.7
25013,6_2c3i_2c3i,1_0014,-7.5
25014,6_2c3i_2c3i,1_0015,-7.5
25015,6_2c3i_2c3i,1_0016,-7.1
25016,6_2c3i_2c3i,1_0017,-7.1
25017,6_2c3i_2c3i,1_0018,-6.7
25018,6_2c3i_2c3i,1_0019,-6.5
25019,6_2c3i_3bgz,1_0000,-10.8
25020,6_2c3i_3bgz,1_0001,-10.0
25021,6_2c3i_3bgz,1_0002,-9.8
25022,6_2c3i_3bgz,1_0003,-9.4
25023,6_2c3i_3bgz,1_0004,-9.3
25024,6_2c3i_3bgz,1_0005,-9.2
25025,6_2c3i_3bgz,1_0006,-9.1
25026,6_2c3i_3bgz,1_0007,-9.0
25027,6_2c3i_3bgz,1_0008,-9.0
25028,6_2c3i_3bgz,1_0009,-8.9
25029,6_2c3i_3bgz,1_0010,-8.8
25030,6_2c3i_3bgz,1_0011,-8.8
25031,6_2c3i_3bgz,1_0012,-8.7
25032,6_2c3i_3bgz,1_0013,-8.6
25033,6_2c3i_3bgz,1_0014,-8.5
25034,6_2c3i_3bgz,1_0015,-8.4
25035,6_2c3i_3bgz,1_0016,-8.0
25036,6_2c3i_3bgz,1_0017,-7.9
25037,6_2c3i_3bgz,1_0018,-7.4
25038,6_2c3i_3bgz,1_0019,-7.3
25039,6_2c3i_3jya,1_0000,-8.1
25040,6_2c3i_3jya,1_0001,-7.8
25041,6_2c3i_3jya,1_0002,-7.8
25042,6_2c3i_3jya,1_0003,-7.8
25043,6_2c3i_3jya,1_0004,-7.8
25044,6_2c3i_3jya,1_0005,-7.7
25045,6_2c3i_3jya,1_0006,-7.5
25046,6_2c3i_3jya,1_0007,-7.4
25047,6_2c3i_3jya,1_0008,-7.3
25048,6_2c3i_3jya,1_0009,-7.3
25049,6_2c3i_3jya,1_0010,-7.3
25050,6_2c3i_3jya,1_0011,-7.0
25051,6_2c3i_3jya,1_0012,-6.9
25052,6_2c3i_3jya,1_0013,-6.9
25053,6_2c3i_3jya,1_0014,-6.9
25054,6_2c3i_3jya,1_0015,-6.8
25055,6_2c3i_3jya,1_0016,-6.5
25056,6_2c3i_3jya,1_0017,-6.5
25057,6_2c3i_3jya,1_0018,-6.5
25058,6_2c3i_3jya,1_0019,-6.4
25059,6_2c3i_4k18,1_0000,-11.2
25060,6_2c3i_4k18,1_0001,-11.0
25061,6_2c3i_4k18,1_0002,-10.5
25062,6_2c3i_4k18,1_0003,-9.9
25063,6_2c3i_4k18,1_0004,-9.7
25064,6_2c3i_4k18,1_0005,-9.6
25065,6_2c3i_4k18,1_0006,-9.6
25066,6_2c3i_4k18,1_0007,-9.4
25067,6_2c3i_4k18,1_0008,-9.2
25068,6_2c3i_4k18,1_0009,-8.9
25069,6_2c3i_4k18,1_0010,-8.8
25070,6_2c3i_4k18,1_0011,-8.5
25071,6_2c3i_4k18,1_0012,-8.5
25072,6_2c3i_4k18,1_0013,-8.5
25073,6_2c3i_4k18,1_0014,-8.5
25074,6_2c3i_4k18,1_0015,-8.4
25075,6_2c3i_4k18,1_0016,-8.3
25076,6_2c3i_4k18,1_0017,-8.2
25077,6_2c3i_4k18,1_0018,-8.2
25078,6_2c3i_4k18,1_0019,-8.1
25079,6_2c3i_5dwr,1_0000,-10.6
25080,6_2c3i_5dwr,1_0001,-10.4
25081,6_2c3i_5dwr,1_0002,-10.2
25082,6_2c3i_5dwr,1_0003,-10.2
25083,6_2c3i_5dwr,1_0004,-10.1
25084,6_2c3i_5dwr,1_0005,-10.1
25085,6_2c3i_5dwr,1_0006,-9.9
25086,6_2c3i_5dwr,1_0007,-9.6
25087,6_2c3i_5dwr,1_0008,-9.3
25088,6_2c3i_5dwr,1_0009,-9.2
25089,6_2c3i_5dwr,1_0010,-9.2
25090,6_2c3i_5dwr,1_0011,-9.1
25091,6_2c3i_5dwr,1_0012,-9.1
25092,6_2c3i_5dwr,1_0013,-8.9
25093,6_2c3i_5dwr,1_0014,-8.8
25094,6_2c3i_5dwr,1_0015,-8.5
25095,6_2c3i_5dwr,1_0016,-8.5
25096,6_2c3i_5dwr,1_0017,-8.4
25097,6_2c3i_5dwr,1_0018,-8.3
25098,6_2c3i_5dwr,1_0019,-8.2
25099,6_3bgz_2c3i,1_0000,-9.5
25100,6_3bgz_2c3i,1_0001,-9.3
25101,6_3bgz_2c3i,1_0002,-9.3
25102,6_3bgz_2c3i,1_0003,-9.2
25103,6_3bgz_2c3i,1_0004,-9.0
25104,6_3bgz_2c3i,1_0005,-9.0
25105,6_3bgz_2c3i,1_0006,-9.0
25106,6_3bgz_2c3i,1_0007,-8.6
25107,6_3bgz_2c3i,1_0008,-8.3
25108,6_3bgz_2c3i,1_0009,-8.3
25109,6_3bgz_2c3i,1_0010,-8.2
25110,6_3bgz_2c3i,1_0011,-8.0
25111,6_3bgz_2c3i,1_0012,-7.8
25112,6_3bgz_2c3i,1_0013,-7.0
25113,6_3bgz_2c3i,1_0014,-6.5
25114,6_3bgz_2c3i,1_0015,-6.5
25115,6_3bgz_2c3i,1_0016,-6.4
25116,6_3bgz_2c3i,1_0017,-6.3
25117,6_3bgz_2c3i,1_0018,-6.3
25118,6_3bgz_2c3i,1_0019,-6.2
25119,6_3bgz_3bgz,1_0000,-11.0
25120,6_3bgz_3bgz,1_0001,-10.0
25121,6_3bgz_3bgz,1_0002,-9.9
25122,6_3bgz_3bgz,1_0003,-9.7
25123,6_3bgz_3bgz,1_0004,-9.6
25124,6_3bgz_3bgz,1_0005,-9.4
25125,6_3bgz_3bgz,1_0006,-9.2
25126,6_3bgz_3bgz,1_0007,-9.1
25127,6_3bgz_3bgz,1_0008,-9.0
25128,6_3bgz_3bgz,1_0009,-8.8
25129,6_3bgz_3bgz,1_0010,-8.4
25130,6_3bgz_3bgz,1_0011,-8.3
25131,6_3bgz_3bgz,1_0012,-8.1
25132,6_3bgz_3bgz,1_0013,-7.8
25133,6_3bgz_3bgz,1_0014,-7.7
25134,6_3bgz_3bgz,1_0015,-7.5
25135,6_3bgz_3bgz,1_0016,-7.3
25136,6_3bgz_3bgz,1_0017,-7.2
25137,6_3bgz_3bgz,1_0018,-6.8
25138,6_3bgz_3bgz,1_0019,-6.8
25139,6_3bgz_3jya,1_0000,-8.2
25140,6_3bgz_3jya,1_0001,-8.1
25141,6_3bgz_3jya,1_0002,-7.8
25142,6_3bgz_3jya,1_0003,-7.7
25143,6_3bgz_3jya,1_0004,-7.7
25144,6_3bgz_3jya,1_0005,-7.7
25145,6_3bgz_3jya,1_0006,-7.7
25146,6_3bgz_3jya,1_0007,-7.6
25147,6_3bgz_3jya,1_0008,-7.5
25148,6_3bgz_3jya,1_0009,-7.2
25149,6_3bgz_3jya,1_0010,-7.0
25150,6_3bgz_3jya,1_0011,-6.9
25151,6_3bgz_3jya,1_0012,-6.8
25152,6_3bgz_3jya,1_0013,-6.7
25153,6_3bgz_3jya,1_0014,-6.7
25154,6_3bgz_3jya,1_0015,-6.7
25155,6_3bgz_3jya,1_0016,-6.4
25156,6_3bgz_3jya,1_0017,-6.4
25157,6_3bgz_3jya,1_0018,-6.4
25158,6_3bgz_3jya,1_0019,-6.3
25159,6_3bgz_4k18,1_0000,-11.4
25160,6_3bgz_4k18,1_0001,-10.8
25161,6_3bgz_4k18,1_0002,-10.7
25162,6_3bgz_4k18,1_0003,-10.4
25163,6_3bgz_4k18,1_0004,-10.2
25164,6_3bgz_4k18,1_0005,-9.9
25165,6_3bgz_4k18,1_0006,-9.8
25166,6_3bgz_4k18,1_0007,-9.6
25167,6_3bgz_4k18,1_0008,-9.5
25168,6_3bgz_4k18,1_0009,-9.4
25169,6_3bgz_4k18,1_0010,-9.3
25170,6_3bgz_4k18,1_0011,-9.2
25171,6_3bgz_4k18,1_0012,-9.0
25172,6_3bgz_4k18,1_0013,-9.0
25173,6_3bgz_4k18,1_0014,-8.8
25174,6_3bgz_4k18,1_0015,-8.8
25175,6_3bgz_4k18,1_0016,-8.7
25176,6_3bgz_4k18,1_0017,-8.5
25177,6_3bgz_4k18,1_0018,-8.4
25178,6_3bgz_4k18,1_0019,-8.4
25179,6_3bgz_5dwr,1_0000,-11.0
25180,6_3bgz_5dwr,1_0001,-10.6
25181,6_3bgz_5dwr,1_0002,-10.3
25182,6_3bgz_5dwr,1_0003,-10.3
25183,6_3bgz_5dwr,1_0004,-10.2
25184,6_3bgz_5dwr,1_0005,-10.2
25185,6_3bgz_5dwr,1_0006,-10.1
25186,6_3bgz_5dwr,1_0007,-10.0
25187,6_3bgz_5dwr,1_0008,-9.9
25188,6_3bgz_5dwr,1_0009,-9.8
25189,6_3bgz_5dwr,1_0010,-9.8
25190,6_3bgz_5dwr,1_0011,-9.7
25191,6_3bgz_5dwr,1_0012,-9.7
25192,6_3bgz_5dwr,1_0013,-9.4
25193,6_3bgz_5dwr,1_0014,-9.4
25194,6_3bgz_5dwr,1_0015,-9.3
25195,6_3bgz_5dwr,1_0016,-9.0
25196,6_3bgz_5dwr,1_0017,-9.0
25197,6_3bgz_5dwr,1_0018,-9.0
25198,6_3bgz_5dwr,1_0019,-8.9
25199,6_3jya_2c3i,1_0000,-9.5
25200,6_3jya_2c3i,1_0001,-9.2
25201,6_3jya_2c3i,1_0002,-9.0
25202,6_3jya_2c3i,1_0003,-8.9
25203,6_3jya_2c3i,1_0004,-8.8
25204,6_3jya_2c3i,1_0005,-8.8
25205,6_3jya_2c3i,1_0006,-8.4
25206,6_3jya_2c3i,1_0007,-8.0
25207,6_3jya_2c3i,1_0008,-7.9
25208,6_3jya_2c3i,1_0009,-7.7
25209,6_3jya_2c3i,1_0010,-7.4
25210,6_3jya_2c3i,1_0011,-7.3
25211,6_3jya_2c3i,1_0012,-7.2
25212,6_3jya_2c3i,1_0013,-7.0
25213,6_3jya_2c3i,1_0014,-7.0
25214,6_3jya_2c3i,1_0015,-6.8
25215,6_3jya_2c3i,1_0016,-6.4
25216,6_3jya_2c3i,1_0017,-6.1
25217,6_3jya_2c3i,1_0018,-6.1
25218,6_3jya_2c3i,1_0019,-6.0
25219,6_3jya_3bgz,1_0000,-10.0
25220,6_3jya_3bgz,1_0001,-9.8
25221,6_3jya_3bgz,1_0002,-9.8
25222,6_3jya_3bgz,1_0003,-9.4
25223,6_3jya_3bgz,1_0004,-9.3
25224,6_3jya_3bgz,1_0005,-9.0
25225,6_3jya_3bgz,1_0006,-8.5
25226,6_3jya_3bgz,1_0007,-8.4
25227,6_3jya_3bgz,1_0008,-8.4
25228,6_3jya_3bgz,1_0009,-8.1
25229,6_3jya_3bgz,1_0010,-7.7
25230,6_3jya_3bgz,1_0011,-7.5
25231,6_3jya_3bgz,1_0012,-7.4
25232,6_3jya_3bgz,1_0013,-7.3
25233,6_3jya_3bgz,1_0014,-7.2
25234,6_3jya_3bgz,1_0015,-7.0
25235,6_3jya_3bgz,1_0016,-6.8
25236,6_3jya_3bgz,1_0017,-6.8
25237,6_3jya_3bgz,1_0018,-6.8
25238,6_3jya_3bgz,1_0019,-6.8
25239,6_3jya_3jya,1_0000,-8.3
25240,6_3jya_3jya,1_0001,-8.1
25241,6_3jya_3jya,1_0002,-8.0
25242,6_3jya_3jya,1_0003,-7.9
25243,6_3jya_3jya,1_0004,-7.9
25244,6_3jya_3jya,1_0005,-7.6
25245,6_3jya_3jya,1_0006,-7.6
25246,6_3jya_3jya,1_0007,-7.4
25247,6_3jya_3jya,1_0008,-7.4
25248,6_3jya_3jya,1_0009,-7.1
25249,6_3jya_3jya,1_0010,-7.1
25250,6_3jya_3jya,1_0011,-7.0
25251,6_3jya_3jya,1_0012,-6.3
25252,6_3jya_3jya,1_0013,-6.2
25253,6_3jya_3jya,1_0014,-6.0
25254,6_3jya_3jya,1_0015,-5.6
25255,6_3jya_3jya,1_0016,-5.4
25256,6_3jya_3jya,1_0017,-5.2
25257,6_3jya_3jya,1_0018,-5.2
25258,6_3jya_3jya,1_0019,-5.0
25259,6_3jya_4k18,1_0000,-10.6
25260,6_3jya_4k18,1_0001,-10.2
25261,6_3jya_4k18,1_0002,-10.2
25262,6_3jya_4k18,1_0003,-10.0
25263,6_3jya_4k18,1_0004,-10.0
25264,6_3jya_4k18,1_0005,-9.8
25265,6_3jya_4k18,1_0006,-9.7
25266,6_3jya_4k18,1_0007,-9.6
25267,6_3jya_4k18,1_0008,-9.6
25268,6_3jya_4k18,1_0009,-9.6
25269,6_3jya_4k18,1_0010,-9.2
25270,6_3jya_4k18,1_0011,-9.2
25271,6_3jya_4k18,1_0012,-9.2
25272,6_3jya_4k18,1_0013,-8.9
25273,6_3jya_4k18,1_0014,-8.9
25274,6_3jya_4k18,1_0015,-8.9
25275,6_3jya_4k18,1_0016,-8.8
25276,6_3jya_4k18,1_0017,-8.7
25277,6_3jya_4k18,1_0018,-8.6
25278,6_3jya_4k18,1_0019,-8.4
25279,6_3jya_5dwr,1_0000,-10.5
25280,6_3jya_5dwr,1_0001,-10.4
25281,6_3jya_5dwr,1_0002,-10.1
25282,6_3jya_5dwr,1_0003,-9.9
25283,6_3jya_5dwr,1_0004,-9.8
25284,6_3jya_5dwr,1_0005,-9.3
25285,6_3jya_5dwr,1_0006,-9.2
25286,6_3jya_5dwr,1_0007,-9.0
25287,6_3jya_5dwr,1_0008,-8.6
25288,6_3jya_5dwr,1_0009,-8.6
25289,6_3jya_5dwr,1_0010,-8.6
25290,6_3jya_5dwr,1_0011,-8.5
25291,6_3jya_5dwr,1_0012,-8.4
25292,6_3jya_5dwr,1_0013,-8.4
25293,6_3jya_5dwr,1_0014,-8.3
25294,6_3jya_5dwr,1_0015,-8.3
25295,6_3jya_5dwr,1_0016,-8.3
25296,6_3jya_5dwr,1_0017,-8.2
25297,6_3jya_5dwr,1_0018,-8.1
25298,6_3jya_5dwr,1_0019,-8.1
25299,6_4k18_2c3i,1_0000,-9.9
25300,6_4k18_2c3i,1_0001,-9.3
25301,6_4k18_2c3i,1_0002,-9.1
25302,6_4k18_2c3i,1_0003,-9.0
25303,6_4k18_2c3i,1_0004,-8.6
25304,6_4k18_2c3i,1_0005,-8.6
25305,6_4k18_2c3i,1_0006,-8.6
25306,6_4k18_2c3i,1_0007,-8.6
25307,6_4k18_2c3i,1_0008,-8.4
25308,6_4k18_2c3i,1_0009,-8.4
25309,6_4k18_2c3i,1_0010,-8.4
25310,6_4k18_2c3i,1_0011,-8.0
25311,6_4k18_2c3i,1_0012,-7.9
25312,6_4k18_2c3i,1_0013,-7.8
25313,6_4k18_2c3i,1_0014,-7.1
25314,6_4k18_2c3i,1_0015,-7.1
25315,6_4k18_2c3i,1_0016,-6.6
25316,6_4k18_2c3i,1_0017,-6.5
25317,6_4k18_2c3i,1_0018,-5.9
25318,6_4k18_2c3i,1_0019,-5.5
25319,6_4k18_3bgz,1_0000,-10.8
25320,6_4k18_3bgz,1_0001,-10.5
25321,6_4k18_3bgz,1_0002,-10.2
25322,6_4k18_3bgz,1_0003,-9.8
25323,6_4k18_3bgz,1_0004,-9.8
25324,6_4k18_3bgz,1_0005,-9.8
25325,6_4k18_3bgz,1_0006,-9.5
25326,6_4k18_3bgz,1_0007,-9.4
25327,6_4k18_3bgz,1_0008,-9.3
25328,6_4k18_3bgz,1_0009,-9.1
25329,6_4k18_3bgz,1_0010,-9.1
25330,6_4k18_3bgz,1_0011,-9.0
25331,6_4k18_3bgz,1_0012,-8.9
25332,6_4k18_3bgz,1_0013,-8.9
25333,6_4k18_3bgz,1_0014,-8.7
25334,6_4k18_3bgz,1_0015,-8.6
25335,6_4k18_3bgz,1_0016,-8.2
25336,6_4k18_3bgz,1_0017,-8.1
25337,6_4k18_3bgz,1_0018,-7.8
25338,6_4k18_3bgz,1_0019,-7.7
25339,6_4k18_3jya,1_0000,-7.7
25340,6_4k18_3jya,1_0001,-7.6
25341,6_4k18_3jya,1_0002,-7.6
25342,6_4k18_3jya,1_0003,-7.5
25343,6_4k18_3jya,1_0004,-7.4
25344,6_4k18_3jya,1_0005,-7.4
25345,6_4k18_3jya,1_0006,-7.3
25346,6_4k18_3jya,1_0007,-7.2
25347,6_4k18_3jya,1_0008,-7.2
25348,6_4k18_3jya,1_0009,-7.1
25349,6_4k18_3jya,1_0010,-6.8
25350,6_4k18_3jya,1_0011,-6.8
25351,6_4k18_3jya,1_0012,-6.6
25352,6_4k18_3jya,1_0013,-6.5
25353,6_4k18_3jya,1_0014,-6.4
25354,6_4k18_3jya,1_0015,-6.3
25355,6_4k18_3jya,1_0016,-6.1
25356,6_4k18_3jya,1_0017,-5.9
25357,6_4k18_3jya,1_0018,-5.9
25358,6_4k18_3jya,1_0019,-5.8
25359,6_4k18_4k18,1_0000,-11.1
25360,6_4k18_4k18,1_0001,-10.8
25361,6_4k18_4k18,1_0002,-10.7
25362,6_4k18_4k18,1_0003,-10.1
25363,6_4k18_4k18,1_0004,-10.0
25364,6_4k18_4k18,1_0005,-9.8
25365,6_4k18_4k18,1_0006,-9.7
